,variables,p_cntrl2730,p_cncr5987,p_cntrl5081,p_cncr1718,p_cncr2573,p_cncr2035,p_cntrl2972,p_cncr6812,p_cntrl9873,p_cncr4188,p_cncr9002,p_cncr9466,p_cncr8865,p_cntrl5767,p_cncr2978,p_cntrl6376,p_cntrl8387,p_cncr3595,p_cncr4026,p_cncr9591,p_cntrl8413,p_cncr9070,p_cncr6166,p_cncr1817,p_cntrl6666,p_cncr2162,p_cncr1856,p_cncr2882,p_cncr1259,p_cntrl5277
341,c_13_7_01,0.2436087220355717,0.2771957736201916,0.3018080350263362,0.2054881167567309,0.2051571159496156,0.23606883323989142,0.23073490446797265,0.27940165085687885,0.24351506507365267,0.31945726175152045,0.19127572169909232,0.2446162990102457,0.37958427943671974,0.20560152921100353,0.2645227768670534,0.2755955844073768,0.2291830239865608,0.25514506311699403,0.207237936224608,0.23982203232894905,0.2300391365641509,0.29717096172615776,0.2367626552262294,0.24416579186144038,0.21855024674131723,0.31676493370041264,0.2670688911848163,0.24231061961022748,0.3556126404499679,0.31138222114247877
342,c_13_7_10,0.2220643680135247,0.2726514240362975,0.19165001266451226,0.3344448884166528,0.21799143405616486,0.2890901735541328,0.25527015227622163,0.23859897572502245,0.2151271153376819,0.23621497449485246,0.22994021664279604,0.264367518694756,0.22791467116643982,0.3176688546346133,0.20640485285899854,0.19036736314932887,0.23534207519916636,0.2559411112527813,0.2932739934138347,0.21630301016261888,0.2774047934077728,0.22456690165987103,0.27578734248863485,0.24218497066489822,0.25973474040884686,0.17810697182111548,0.23388051205287172,0.2201126040564729,0.20364364721956824,0.22241270442657102
343,c_13_7_11,0.30193065046817213,0.20381407778035282,0.21037759590422955,0.22328843326127878,0.3987122676333956,0.24351204276388358,0.1973024684834685,0.2560420697808107,0.30516787968689196,0.21892041993509767,0.32208191254942087,0.23423491623135398,0.18709649552291163,0.21113143202934723,0.26683380103612037,0.30246690129419235,0.268599721295777,0.28835606121283136,0.21807215958564594,0.28357742674366815,0.1960963077359043,0.21618037901572154,0.22175635706997726,0.24754831651967488,0.2615259834979811,0.2805096599115784,0.2005711884332415,0.26455785582079533,0.21210950146190888,0.19175953925093664
344,c_13_8_00,0.24100913009819316,0.3221440149742547,0.3302256031981341,0.21095006334016211,0.14355425574895028,0.20980791242154856,0.31720062328644705,0.26412927114572426,0.2634888216835964,0.23724565002090067,0.20271363239120388,0.18587277600419858,0.3557317922683972,0.24108341852209628,0.23923545630725876,0.2287747182042323,0.23277173412655694,0.23245181288700442,0.1946982267355046,0.2586952620849967,0.19979986138950415,0.26018544834873747,0.27005648109714286,0.21476252056874043,0.23936389757353807,0.35259168507795524,0.24512263047248906,0.2903324379378212,0.26724657921042894,0.2444629686423089
345,c_13_8_01,0.23499585142011,0.20139048320909497,0.2677467882331241,0.2313166149819063,0.23974204256148923,0.25758987126043503,0.23022675595386283,0.2412296833484426,0.21621618329182976,0.3076189555491492,0.24526423841657918,0.31552478906969145,0.22925704104225136,0.2301162948139432,0.28752588979762234,0.2783910173522465,0.2632864693784997,0.2232510146473829,0.29395562026501476,0.24142430100871623,0.3266990374668187,0.29906727097566993,0.232399819344245,0.2955041922466865,0.23937537851963395,0.1887916831893509,0.3204256690413977,0.2249971021849106,0.31700027210809395,0.34136478768018347
346,c_13_8_10,0.31003313469005644,0.22432197811097623,0.2202658717955441,0.21038822221750264,0.28837681161244105,0.2701009106043062,0.20166356769102728,0.25316787372912714,0.24902697076731467,0.2540007920205669,0.27494923241583374,0.30006974135438524,0.20378729881692345,0.2854866827169877,0.2658461474633739,0.2699431773827196,0.28516549317816564,0.2650378157192659,0.21116985218454593,0.2619760098167229,0.3190284585789523,0.24038593211534676,0.30441913589109454,0.22390808087707806,0.2836801319442824,0.23069834262178324,0.2064438089852492,0.2677408495460654,0.21539136689451993,0.23200755674853063
347,c_13_8_11,0.21396188379164036,0.25214352370567406,0.1817617367731977,0.34734509946042896,0.32832689007711946,0.2625013057137102,0.25090905306866285,0.241473171776706,0.27126802425725915,0.20113460240938322,0.2770728967763832,0.19853269357172476,0.211223867872428,0.24331360394697288,0.20739250643174498,0.2228910870608016,0.21877630331677772,0.27925935674634683,0.30017630081493474,0.23790442708956414,0.1544726425647248,0.2003613485602458,0.19312456366751757,0.265825206307495,0.23758059196254563,0.2279182891109106,0.22800789150086404,0.21692961033120278,0.20036178178695718,0.182164686928977
348,c_13_9_00,0.2102292779070201,0.31936007648066855,0.2521928445561751,0.26645073853127,0.1900046713881185,0.2557993020348025,0.22256429892535984,0.22205292009991714,0.2544876553940742,0.2703003798241646,0.19797655262088087,0.19723737180352457,0.1689855438961635,0.22162404528947674,0.27143873448799527,0.23486761163722134,0.24749868609592254,0.24303756468717827,0.2558011687805429,0.2119275279770021,0.23288205250876398,0.26874063577742985,0.19063408917026256,0.3116482521006397,0.27592635420724876,0.3007644796855186,0.30966280230727106,0.2709185431297455,0.2583460212024812,0.31831976264892525
349,c_13_9_01,0.2657757036112831,0.20417442170268113,0.3457795468750831,0.17581593979079843,0.19329162692232102,0.21159848164718112,0.32486308031495004,0.28330603439424973,0.22521734958135195,0.27456422574588524,0.2500013181869022,0.3041601932703654,0.41600328941448506,0.24957566804656273,0.25532261161688585,0.27229812391925745,0.2485595174091341,0.21266526284720905,0.2328526782199765,0.2881920351167109,0.2936168463475589,0.2905120835469776,0.3118222112711253,0.1986184607147872,0.20281292188592323,0.2406188885817875,0.2558854972066157,0.2444109969929863,0.3259008301160417,0.2675079936735671
350,c_13_9_10,0.2875269429373387,0.30659071479239713,0.22247993523521903,0.24820432993391361,0.3150356113971005,0.30476444885387466,0.22282981864799264,0.25479186819785643,0.2796910158059949,0.22370709433592334,0.32320308089915645,0.2351989976258182,0.2033208322651845,0.2684932184991127,0.2522554284945634,0.26909389007069806,0.26829529146637704,0.2535882124213698,0.3204715988365138,0.2520309802194139,0.20353687434331222,0.21325397325692433,0.29689365411374063,0.25927574987904956,0.2712457341877561,0.2383080962729033,0.23287085428409943,0.2946742179131888,0.19867213614591347,0.1944083306321065
351,c_13_9_11,0.2364680755443581,0.16987478702425315,0.17954767333352278,0.309528991744018,0.30166809029246,0.22783776746414175,0.22974280211169748,0.2398491773079767,0.24060397921857893,0.2314283000940268,0.2288190482930605,0.2634034373002918,0.21169033442416696,0.2603070681648479,0.2209832254005555,0.22374037437282315,0.23564650502856632,0.2907089600442429,0.19087455416296684,0.24784945668687314,0.26996422680036486,0.22749330741866822,0.20065004544487147,0.2304575373055235,0.2500149897190719,0.22030853545979057,0.2015808462020138,0.1899962419640794,0.21708101253556364,0.21976391304540116
352,c_13_10_00,0.19969778693000284,0.23205495078819732,0.29052806947748194,0.1847599609604162,0.18136977058013448,0.24003428252091036,0.22390133485235592,0.2514238532293002,0.23809762938555518,0.27676383678993854,0.19704919947364688,0.23316063038486734,0.2077910654781846,0.21257556269381703,0.2854237417980962,0.24353002370194687,0.27966095321987633,0.1987516846870382,0.25777735817344016,0.25709917939090843,0.25341531028041825,0.24059859187833313,0.24344999260670483,0.28858622457455174,0.24973512811778353,0.30051193711701846,0.318179106186524,0.21393490355673872,0.28923185436325793,0.32941937261792165
353,c_13_10_01,0.27630719458830033,0.2914795473951524,0.30744432195377625,0.25750671736165226,0.20192652773030503,0.22736350116107326,0.32352604438795396,0.2539351012648667,0.24160737558987097,0.2681007687801113,0.2509286713341362,0.26823693468902265,0.37719776783246395,0.25862415064222244,0.24133760430678486,0.26363571185453194,0.21639725028518028,0.2569511428473491,0.23087648882707917,0.24302038370280454,0.27308358857590465,0.3186541274460743,0.25900630783468304,0.22168048824087513,0.22900414797538848,0.2408714311502877,0.24736919332736274,0.3013946365659931,0.29501499695526495,0.25640838370457075
354,c_13_10_10,0.3217440104188203,0.22748323876973597,0.23771257092166606,0.2198084026833023,0.4243016291916342,0.27822527325729196,0.2724723660647049,0.26280413978637523,0.2744108791754639,0.21090330275846217,0.3702254950633566,0.2920101407833098,0.23719714957017787,0.31959421718415837,0.25647959206566273,0.28248644636193154,0.2832334111323312,0.23589240770110595,0.27252541972182176,0.236927699531767,0.2746295175241682,0.23254144239573268,0.28687737438225486,0.26215824264842735,0.3061599107366506,0.20158093421801815,0.24956757235852942,0.23480269812034965,0.215934294432301,0.22120567585287954
355,c_13_10_11,0.20225100806287652,0.24898226304691434,0.16431503764707575,0.3379249189946293,0.1924020724979263,0.25437694306072445,0.18010025469498522,0.2318369057194579,0.24588411584910996,0.24423209167148796,0.18179663412886032,0.2065922941428002,0.17781401711917355,0.2092060694798022,0.21675906182945617,0.21034781808158964,0.22070838536261214,0.30840476476450673,0.23882073327765888,0.26295273737452,0.19887158361950888,0.20820583827985986,0.21066632517635728,0.22757504453614574,0.21510081317017737,0.25703569751467575,0.18488412812758384,0.24986776175691858,0.19981885424917611,0.19296656782462812
356,c_13_11_00,0.27724172218055837,0.3311001976508182,0.3577241564876213,0.24298077752328787,0.18115752172215419,0.24431893118535916,0.3275412378406731,0.26589104498420163,0.2385674031146342,0.3051094229567182,0.22266585490031973,0.2952208847424427,0.24915053607838974,0.24244227930509984,0.29501610420890856,0.28301368023456464,0.22940137817112852,0.2639330863735948,0.2280889693254895,0.2532931328466449,0.27035860013306034,0.3454598059942274,0.2650027140013019,0.27929995197889124,0.21821277521680824,0.38495997590526093,0.25686327230697437,0.26907094729955117,0.3805440142170918,0.27576441308257954
357,c_13_11_01,0.19876325933774483,0.19243430053253147,0.24024823494363692,0.19928590079878056,0.20213877658828533,0.22307885249662446,0.21988614139963675,0.23946790950996522,0.24113760186079194,0.23975518261333162,0.22531201590746336,0.20617668033144734,0.3358382972322588,0.22875743403093962,0.2317452418959725,0.22415205532191415,0.26665682533392815,0.19176974116079248,0.26056487767502984,0.24682643024706807,0.25614029872326255,0.21379291333018005,0.23745358644008602,0.2309667608365357,0.26052650087636375,0.1564233923620452,0.3086850272069124,0.2462585928231806,0.2037028371014311,0.3100633432399128
358,c_13_11_10,0.23610014999519574,0.22440080283304906,0.22308082242164715,0.30425941695392694,0.25921371934905624,0.24221462693719198,0.24854352364849713,0.28129092254337207,0.2548467338474676,0.22008722946079423,0.24736659366865227,0.21696511951244668,0.20666836505925582,0.34768257340554154,0.2475096998470531,0.2842325606437355,0.2716000447543623,0.24656887308720096,0.2780632399464027,0.23009049471915377,0.28737838864844656,0.20962821335613818,0.22230850752254094,0.21220145855944994,0.24937149337370415,0.17535210055899858,0.24735984177933582,0.24971326642641636,0.21947173353612712,0.20691205883052863
359,c_13_11_11,0.2878948684865011,0.25206469898360123,0.17894678614709467,0.25347390472400466,0.3574899823405043,0.29038758938082443,0.20402909711119296,0.21335012296246106,0.2654482611771063,0.2350481649691559,0.30465553552356467,0.2816373154136633,0.2083428016300956,0.18111771325841902,0.22572895404806584,0.2086017037997857,0.23234175174058105,0.2977282993784117,0.23328291305307797,0.26978994218713326,0.18612271249523052,0.23111906731945436,0.27523519203607116,0.27753182862512316,0.2718892305331238,0.28326453117369527,0.18709185870677741,0.23495719345085186,0.19628141514535,0.20726018484697903
360,c_13_12_00,0.23948218356425022,0.21355391617061067,0.31339791319378124,0.22198583429836496,0.17681229262027934,0.2593989630642631,0.24909296698737826,0.23890310791028088,0.29894339345086596,0.2797312615900955,0.20778446915360085,0.22841123817641026,0.38386141490031994,0.2318952818198333,0.24546469113948952,0.25923979081641485,0.23662850096492025,0.23501110670515762,0.24903025470409532,0.25593382295659917,0.26735042733066877,0.23477402349728865,0.2471381353565491,0.2747422321670791,0.2284768264471444,0.30323030222348535,0.24919804570323273,0.2969913553847638,0.350361039312379,0.2635616542265622
361,c_13_12_01,0.23652279795405298,0.30998058201273904,0.28457447823747695,0.22028084402370346,0.20648400569016018,0.20799882061772054,0.2983344122529316,0.266455846583886,0.18076161152456022,0.2651333439799544,0.2401934016541822,0.27298632689747976,0.2011274184103286,0.23930443151620617,0.2812966549653916,0.2479259447400639,0.2594297025401364,0.2206917208292297,0.23962359229642402,0.24418574013711378,0.2591484715256541,0.3244786958271188,0.2553181650848388,0.23552448064834777,0.2502624496460276,0.23815306604382078,0.316350253810654,0.218338184737968,0.23388581200614392,0.32226610209593015
362,c_13_12_10,0.2752593359732408,0.19416912523080396,0.19654113346944688,0.2688842265318381,0.3320270480117693,0.24505204431902808,0.2155514000655407,0.26248530512071316,0.24892147342707263,0.23891121658108053,0.2222967222561754,0.2518835898668596,0.2189778244835123,0.2542269537190578,0.26433483962224447,0.26506682042905766,0.22878096887726665,0.2613802594410596,0.24890408303062364,0.22795620573494324,0.18492620550207278,0.22781105390948467,0.24742070004316144,0.2271585834442017,0.24052216571252294,0.2587334473139251,0.2191323379685755,0.22104957976714734,0.2204558161922863,0.18913989756773322
363,c_13_12_11,0.24873568250845599,0.28229637658584633,0.20548647509929494,0.2888490951460935,0.28467665367779116,0.2875501719989883,0.2370212206941494,0.23215574038512,0.2713735215975012,0.2162241778488696,0.3297254069360415,0.2467188450592504,0.19603334220583915,0.2745733329449027,0.20890381427287444,0.22776744401446358,0.2751608276176767,0.2829169130245531,0.262442069968857,0.2719242311713438,0.2885748956416043,0.2129362267661079,0.2501229995154507,0.2625747037403714,0.28073855819430504,0.19988318441876873,0.21531936251753775,0.26362088011012086,0.19529733248919082,0.22503234610977443
364,c_14_0_00,0.2442144298953531,0.19415886420884146,0.2212418128965234,0.18647763560454222,0.24688397054318484,0.25280718591713086,0.23693981794694133,0.22663764615189264,0.2793520600531802,0.2663468383541414,0.22719860033884057,0.2292698564996498,0.36657341594815707,0.2534552240495172,0.2367816999745061,0.25417644242890847,0.20375018215959442,0.22029176598973754,0.21615419926004104,0.22215864382745043,0.2273707878347498,0.28014034478423333,0.2174719955151758,0.2388911906676155,0.2478498481266154,0.19661782649364076,0.22150278408335508,0.25836545154676294,0.19606465234393922,0.2455803118989378
365,c_14_0_01,0.3020431604190635,0.22527259119663992,0.31793809897903896,0.4055804272653463,0.24991497405975932,0.22043302686278324,0.2069729279396553,0.30294078093443233,0.252272209206741,0.20698699605400261,0.28552183615422416,0.22772852079948822,0.25404208221933816,0.280126574628488,0.23112915588827215,0.22770878459335642,0.30331765756928153,0.2672536273687092,0.18841321621711402,0.2457305989943083,0.2207616445985092,0.21379670721779012,0.2135979053651292,0.3532546353902806,0.26329821717430185,0.2595287357305844,0.31249639196355894,0.25770592820920507,0.20967444817344771,0.2420125734265734
366,c_14_0_10,0.22563164521788592,0.3789146902137291,0.24873405951993896,0.18713651238612294,0.2685129842091134,0.2863199748555078,0.3550862684780188,0.27366326394774,0.22510815495118097,0.2982049883969303,0.24751905360341767,0.2793480961247296,0.15974120441585812,0.2583988950487455,0.23854177334186608,0.3266771852539037,0.23010199738885798,0.2453681064426779,0.2433814720079915,0.28077699655316496,0.26220495955176704,0.2568998412102291,0.2892397514172625,0.23386542385746217,0.2395155185206902,0.22298409342667586,0.23989509852447982,0.25827519179580094,0.21468054913419804,0.2609685844907672
367,c_14_0_11,0.22811076446769749,0.20165385438078956,0.21208602860449868,0.2208054247439885,0.23468807118794247,0.24043981236457812,0.20100098563538457,0.19675830896593502,0.24326757578889782,0.22846117719492565,0.2397605099035176,0.2636535265761324,0.2196432974166467,0.20801930627324927,0.2935473707953557,0.1914375877238314,0.26283016288226607,0.2670865001988753,0.35205111251485344,0.25133376062507634,0.28966260801497395,0.24916310678774747,0.2796903477024325,0.1739887500846417,0.24933641617839256,0.32086934434909903,0.22610572542860616,0.22565342844823108,0.37958035034841503,0.2514385301837216
368,c_14_1_00,0.21287690932817946,0.13358604749410535,0.23709849225296337,0.42004512519794074,0.19906125315087528,0.23954456716261702,0.1669548414880366,0.18389758120402805,0.21384304168481225,0.275504710777907,0.23705381231503708,0.2318683315246669,0.3040535786929319,0.23495428971937876,0.3035646615834072,0.18224336459794277,0.12878616938105641,0.22067422396114134,0.193790319358357,0.2960440550232924,0.17852638505040028,0.19238086152741227,0.15677109225218086,0.4331931739936725,0.2542184605836966,0.20085664967862538,0.28710589860955504,0.3010872437985739,0.14636432480658243,0.17603039530953724
369,c_14_1_01,0.33338068098623713,0.285845407911376,0.302081419622599,0.17201293767194784,0.29773769145206885,0.23369564561729705,0.27695790439856005,0.3456808458822969,0.31778122757510896,0.19782912363023702,0.2756666241780277,0.2251300457744711,0.31656191947456325,0.29862750895862644,0.16434619427937103,0.2996418624243221,0.37828167034781957,0.26687116939730543,0.21077709611879805,0.17184518779846633,0.2696060473828587,0.30155619047461113,0.2742988086281241,0.15895265206422357,0.25692960471722065,0.25528991254559974,0.246893277437359,0.21498413595739413,0.25937477571080453,0.31156249001597397
370,c_14_1_10,0.2559711839000173,0.3062952364254008,0.22396887227689183,0.26153095868660803,0.18490639400002712,0.2508584178527382,0.1873200350701011,0.22172691161206876,0.2007478938682208,0.31063287111854637,0.2737989870354999,0.2713174895660053,0.25581504447646747,0.18958396262942553,0.38514020046382363,0.18703570304896366,0.1625086438169903,0.24152726867239072,0.2628737183330548,0.3745580598417619,0.29372303109087944,0.1610678797904283,0.2784068605680411,0.26117783750687495,0.23187312792282203,0.1378304286129452,0.28467852415861555,0.27196664612917576,0.17482784607299892,0.210727088137337
371,c_14_1_11,0.19777122578556613,0.2742733081691178,0.23685121584754582,0.14641097844350343,0.3182946613970287,0.2759013693673477,0.3687672190433023,0.24869466130160628,0.267627836871858,0.2160332944733096,0.2134805764714354,0.2716841331348567,0.12356945735603736,0.27683423869256923,0.1469489436733981,0.33107906992877145,0.33042351645413376,0.2709273379691625,0.33255886618979014,0.1575526973364794,0.25814453647586155,0.34499506820754827,0.2905232385516539,0.14667633643522895,0.2569788067762607,0.4060230091628297,0.1813222997944704,0.21196197411485626,0.4194330534096142,0.3016800265371518
372,c_14_2_00,0.330267987448172,0.1621607053181422,0.22465965008631325,0.3675116922608576,0.17053411664417129,0.2892868305790145,0.173657131710473,0.24341437699457438,0.2204200254268902,0.24371443193416745,0.25855822686664537,0.18615948782671413,0.2723738845144687,0.18980054675088306,0.3160738415197795,0.22439699506369895,0.16955739230066877,0.2933861895290007,0.20778973585384228,0.22970835432099238,0.1993484637730833,0.1471198682413235,0.23172029929279697,0.4805276502018982,0.25818039096553785,0.11938952030218228,0.3326195000340366,0.26717609326783487,0.14233432379540276,0.1842576641277012
373,c_14_2_01,0.21598960286624463,0.2572707500873392,0.31452026178924913,0.22454637060903096,0.3262648279587729,0.18395338220089957,0.27025561417612365,0.2861640500917506,0.31120424383303097,0.22961940247397655,0.25416220962641933,0.2708388894724239,0.34824161365302647,0.34378125192712217,0.15183701434299873,0.25748823195856596,0.3375104474282072,0.1941592038294461,0.19677767962331277,0.23818088850076635,0.2487839686601757,0.3468171837606999,0.19934960158750806,0.11161817585599791,0.2529676743353794,0.33675704192204287,0.20137967601287746,0.24889528648813314,0.26340477672198415,0.30333522119781003
374,c_14_2_10,0.2195831793799639,0.24200779133050926,0.1865532141297891,0.25870156214271833,0.21417014163709427,0.2457639096335068,0.3076386969074281,0.23075680228712414,0.18891322211504824,0.3602845174117414,0.22116316388652968,0.215066311121997,0.2541501534976459,0.21039685492670382,0.3407926697307345,0.18789834041695663,0.1954168769283046,0.2549889176603405,0.30361649950925707,0.3406902561607682,0.20683225010817513,0.1788820151971679,0.2418119820481529,0.24807097144129617,0.23265550036440286,0.19520107036301257,0.2901546300737553,0.23001810437886352,0.14832128007861745,0.20048196765591328
375,c_14_2_11,0.2341592303056195,0.33856075326400936,0.27426687399464855,0.14924037498739312,0.2890309137599616,0.2809958775865791,0.24844855720597525,0.2396647706265509,0.2794625086250305,0.1663816481801146,0.26611639962040556,0.327935311578865,0.12523434833485889,0.25602134639529095,0.19129647440648725,0.3302164325607785,0.29751528334281946,0.25746568898121275,0.2918160850135879,0.1914205010174731,0.34503531745856586,0.3271809328008087,0.3271181170715421,0.15978320250080771,0.2561964343346799,0.3486523674127623,0.17584619387933068,0.25391051586516844,0.4459396194039956,0.31192514701857554
376,c_14_3_00,0.33544875819832,0.26276391491440776,0.21077862156056817,0.25729666904683923,0.28389276199028085,0.2305855276382049,0.22198275646243432,0.29748911588944466,0.229788107713752,0.23287620885914648,0.30981037976307246,0.1767451077376564,0.2763384768217018,0.2701001899384916,0.24177157247088682,0.2781148766860641,0.2500263352146293,0.26690801415581894,0.20398309044130217,0.22927631570794407,0.2261852024449606,0.2145137661686261,0.20124278888158936,0.3355544619172877,0.26460877611397504,0.20501834958484466,0.25793031783883025,0.24132424884517165,0.19670303205993445,0.26011375302935885
377,c_14_3_01,0.2108088321160966,0.15666754049107362,0.3284012903149942,0.3347613938230493,0.2129061826126633,0.24265468514170918,0.2219299894241623,0.2320893111968803,0.3018361615461692,0.24045762554899752,0.20291005672999227,0.2802532695614816,0.34427702134579335,0.2634816087395136,0.22613928339189143,0.20377035033620078,0.2570415045142467,0.22063737920262783,0.20058432503585288,0.23861292711381463,0.22194722998829838,0.2794232858333973,0.22982711199871564,0.2565913641406084,0.2465392891869422,0.25112821263938045,0.2760688582080838,0.2747471309107964,0.20903606845745248,0.22747913229615233
378,c_14_3_10,0.21608905393662423,0.25628541773547453,0.23581260711728724,0.20205222319852928,0.18706174848671586,0.2672089035579438,0.31005725996329464,0.2229492342261242,0.23805650969704775,0.22595902704373716,0.27131174278009595,0.2324746093781198,0.1903669716847125,0.21416716899865823,0.2808931388171924,0.3061675918669777,0.21954354048988126,0.26574618673726086,0.30813286177704113,0.2945986288321745,0.310704929680746,0.251249659444618,0.2949900875085973,0.2008347340138913,0.25665714814639146,0.2930502415176845,0.22607016714479114,0.2479942437553561,0.33520854409397416,0.256803911491197
379,c_14_3_11,0.23765335574895918,0.3242831268590441,0.2250074810071504,0.20588971393158217,0.31613930691034,0.25955088366214213,0.24602999415010876,0.2474723386875508,0.23031922104303104,0.3007071385481188,0.2159678207268393,0.3105270133227422,0.18901753014779232,0.25225103232333657,0.2511960053200294,0.21194718111075744,0.2733886197812428,0.2467084199042924,0.28729972274580384,0.23751212834606678,0.24116263788599504,0.25481328855335855,0.2739400116110977,0.20701943992821256,0.23219478655269132,0.2508031962580904,0.2399306568082948,0.2359343764886759,0.2590523553886389,0.25560320318329177
380,c_14_4_00,0.32200407315810664,0.18186491446619607,0.1942031442759131,0.23868717480033724,0.2756978443991374,0.22645108356277205,0.22999624455930018,0.2613195559201239,0.28281159794251337,0.2565774370727193,0.22878853421103312,0.2586096363080342,0.2731273453950133,0.332249019307738,0.227404456721914,0.28234695120720327,0.2563110874775635,0.22987247622057427,0.228987664911197,0.23950783412688856,0.2039595544086965,0.26075079960159026,0.24743540827973357,0.2935845257182494,0.2591300919044227,0.1950622020731722,0.26553847669824227,0.2778121623784146,0.23557042421461805,0.1980939433783844
381,c_14_4_01,0.22425351715630998,0.2375665409392853,0.34497676759964924,0.3533708880695513,0.22110110020380672,0.24678912921714202,0.21391650132729645,0.26825887116620106,0.24881267131740784,0.21675639733542468,0.28393190228203163,0.19838874099110382,0.34748815277248185,0.20133277937026725,0.24050639914086425,0.19953827581506162,0.2507567522513125,0.2576729171378725,0.17557975056595806,0.22838140869487017,0.2441728780245625,0.23318625240043317,0.18363449260057146,0.29856130033964673,0.2520179733964945,0.2610843601510529,0.2684606993486718,0.23825921737755337,0.17016867630276888,0.2894989419471268
382,c_14_4_10,0.23658880690489367,0.24282040588965342,0.27026661970987254,0.20530824886345694,0.2740685625659299,0.26764524954795715,0.2466395904811652,0.21801112497288744,0.2714838607047359,0.22955228439664843,0.250906951048094,0.33798681423842725,0.22871532821249652,0.23282797279164308,0.2616873989588748,0.2764520848094192,0.23749979894555537,0.22467453746928023,0.3576488687016181,0.29905852247132464,0.3301402125669973,0.21765754921299316,0.2870546769106992,0.18848740593360308,0.27002099207393615,0.26354982540536653,0.22651134199887288,0.20798257651943797,0.20107483654657868,0.30619584751256396
383,c_14_4_11,0.21715360278068974,0.3377481387048652,0.19055346841456508,0.2026336882666545,0.22913249283112597,0.2591145376721288,0.3094476636322382,0.2524104479407876,0.1968918700353429,0.2971138811952076,0.23637261245884122,0.20501480846243478,0.1506691736200083,0.2335902285303517,0.27040174517834703,0.24166268816831593,0.2554323613255687,0.287780069172273,0.23778371582122687,0.23305223470691666,0.2217273549997437,0.2884053987849834,0.2818754222089958,0.2193667680085008,0.2188309426251466,0.28030361237040835,0.23948948195421307,0.275946043724594,0.3931860629360344,0.20621126716192487
384,c_14_5_00,0.35679047010755705,0.2695238205498128,0.32016982061481736,0.376276736258315,0.23514572363100542,0.24059977330064325,0.22138352318788027,0.291391342268558,0.27791832335525035,0.22259169479078714,0.2868201333494736,0.20787383425773978,0.32479166231727485,0.27607194335638413,0.2653300013416333,0.21530952845080045,0.27643981737369105,0.2744341738391741,0.20837881091510382,0.24828433205591022,0.23360732123760342,0.2144108871263309,0.2240227398231615,0.305456390575708,0.2506327084972983,0.2638828714794571,0.2600626361986566,0.26700017985666247,0.20915594348248154,0.21073597231400898
385,c_14_5_01,0.18946712020685957,0.14990763485566863,0.21901009126074503,0.2157813266115736,0.2616532209719387,0.23264043947927085,0.22252922269871636,0.23818708481776696,0.2537059459046708,0.25074213961735686,0.22590030314359116,0.24912454304139822,0.2958238358502203,0.2575098553216211,0.20258085452114494,0.26657569857146446,0.23062802235518493,0.21311121951927267,0.19618860456205123,0.21960491076584848,0.21452511119565557,0.27952616487569254,0.2070471610571435,0.2866894354821881,0.2605153568036189,0.19226369074476804,0.27393653984825744,0.24907119989930554,0.1965831570349054,0.2768569130115022
386,c_14_5_10,0.22033265786662373,0.2967767848868236,0.229122474648139,0.19226816115809095,0.27784014161417586,0.2270203648549868,0.3235467565391309,0.2268126399704506,0.26020089674123853,0.22586731852741537,0.25817443324732275,0.32737644780435654,0.17319778384776746,0.22758357134442814,0.29673291687552433,0.30836299397289363,0.2458748553074261,0.2664042623543517,0.23435594750621397,0.304020865906259,0.22993008427986567,0.1985560690836532,0.27866219203003856,0.19747914309837666,0.24361994541397655,0.3266788643991978,0.2148730815642243,0.22097535526121564,0.2090540797269202,0.28630093277308
387,c_14_5_11,0.23340975181895968,0.28379175970769505,0.23169761347629864,0.2156737759720205,0.22536091378287998,0.29973942236509915,0.23254049757427248,0.24360893294322444,0.2081748339988403,0.3007988470644406,0.22910513025961254,0.21562517489650548,0.20618671798473737,0.23883462997756666,0.23535622726169744,0.2097517790048415,0.24705730496369796,0.24605034428720152,0.36107663701663095,0.2280898912719823,0.3219374832868753,0.3075068789143234,0.29026790708965644,0.21037503084372722,0.2452319892851062,0.21717457337657706,0.25112774238886165,0.26295326498281635,0.3852068197556929,0.22610618190140883
388,c_14_6_00,0.2646340349055862,0.1350017245216024,0.31081126856844205,0.16059259340146223,0.20557759692515457,0.20113773953912858,0.32564384792070833,0.2485352794242391,0.22937174863261428,0.16262246955874346,0.22930860911546166,0.1898803962848672,0.27539046842801773,0.3569580889771417,0.2394167501168481,0.28880095369010716,0.3176522235064353,0.15300805594032468,0.15672347095257627,0.14577228686477253,0.2320200530308693,0.2535344862404272,0.17947334523138658,0.284279127560269,0.2691045470157737,0.20003620621381774,0.20899009400468094,0.14166650349339469,0.148901412737611,0.27311075348510216
389,c_14_6_01,0.2816235554088304,0.28442973088387896,0.22836864330712034,0.43146546946842634,0.29122134767778957,0.27210247324078546,0.11826889796588828,0.2810431476620859,0.30225252062730695,0.31071136484940054,0.28341182737760306,0.2671179810142708,0.34522502973947744,0.1766237097008635,0.22849410574593015,0.19308427333215772,0.18941561622244066,0.3345373374181221,0.24784394452457878,0.32211695595698614,0.21611237940238967,0.24040256576159627,0.2515965556489184,0.3078666984976271,0.2420435182851436,0.2561103560104074,0.3250090820422331,0.3744048762625733,0.2568376877797759,0.214482131840409
